,file_path,sentence,section
2350,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/3_p.xml,This will jeopardize the viability of the ecosystems in this region as well as the possibility of maintaining its peoples’ lifestyles and centuries-old cultural traditions (Medecc Network  2019 ).,CON
2351,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/1_p.xml,"Global warming is undoubtedly advancing, and the world is rapidly approaching the 1.5 °C threshold established in the PA (WMO  2020 ).",CON
2352,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/1_p.xml,"The emissions mitigation pathways compatible with the 1.5 °C goal entail drastic reductions, reductions that should be at least 7.6% per year in the 2020–2030 period.",CON
2353,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/1_p.xml,"Nevertheless, GHG emissions continue to increase, and at a global level, the commitments for 2030 that are stated by countries in their current NDCs lead humanity away from the goal (UNEP  2019 ; Höhne et al.",CON
2354,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/1_p.xml,2020 ).,CON
2355,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/5_p.xml,"From the distribution analysis obtained using the MCJ, it is concluded that there are countries (Mediterranean countries belonging to the EU27 plus Bosnia and Herzegovina, Israel, Libya, and Montenegro) that should address their future with an emissions budget reduction from 2018 to 2100, which is, with respect to the historical one (1994–2017), higher than the global average reduction.",CON
2356,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/5_p.xml,Then there are countries (Algeria and Turkey) that can have a future budget similar to the one emitted in the historical period considered.,CON
2357,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/5_p.xml,"And finally, there are countries (Albania, Egypt, Lebanon, Morocco, Syria, and Tunisia) able to have a future emissions budget that can exceed the historical by more than 30%.",CON
2358,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,The following conclusions are gathered from the NDC analysis:  High-income countries (countries from the EU27 and Israel) should review their first NDC by considerably increasing their ambition in order to align it with the 1.5 °C goal.,CON
2359,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,These countries have GDPs per capita that are higher than the region’s average and can support their capacity for ambitious mitigation.,CON
2360,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,The revision of the EU27 NDC presented in December 2020 is an important step in order to regain leadership on climate change mitigation and to set an example for the international community.,CON
2361,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,"However, to assess the impact that the updated NDC will have at the Mediterranean level, we will have to wait until the EU27 carries out a new distribution of emissions reduction among its member countries.",CON
2362,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,"At a Mediterranean level, cooperation strategies should be launched in order to achieve conditional commitments that figure in the NDCs of countries such as Algeria, Bosnia and Herzegovina, Lebanon, Morocco, and Tunisia.",CON
2363,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,This would enable those that are not aligned with the 1.5 °C goal to achieve this target and will also help the whole regional group to move towards this direction.,CON
2364,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,"Turkey, which has a future emissions budget similar to the historical one, has a not very ambitious NDC that consumes almost the entirety of it.",CON
2365,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,The country should rethink its development model in order to reach the peak of emissions as soon as possible and then start a transition to a low emission model.,CON
2366,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,"Albania, Egypt, Morocco, and Syria are countries that in 2030 will not have consumed the 40% of the emissions budget assigned to them by the MCJ, and therefore they are in line with the 1.5 °C goal.",CON
2367,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/7_p.xml,"It is important that they manage this budget properly in order to make it available to their development agenda and, in this way, achieve a coordinated implementation of their climate change and adaptation policies together with their sustainable development agenda.",CON
2368,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/2_p.xml,"During 2020, as a consequence of the COVID-19 pandemic that has affected the world, global emissions were drastically reduced during the obligatory confinements around the world (by 17% during the beginning of April).",CON
2369,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/2_p.xml,"Even so, it is expected that by the end of 2020, the annual reduction will only be around 7%, and if no deep structural changes in the economic, transport, and energy systems are made, it is expected that emissions will rise again during the economic recovery (Le Quéré et al.",CON
2370,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/2_p.xml,2020 ).,CON
2371,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/6_p.xml,"With regard to the commitments submitted by the countries in their current NDCs, it can be observed that by 2030, the Mediterranean country group will have already consumed 77% of the emissions that the MCJ allocates until the end of the century.",CON
2372,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/6_p.xml,"This means that, globally, the NDCs of the Mediterranean countries are not on the path to the 1.5 °C goal.",CON
2373,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/4_p.xml,The reviewed NDCs that countries must produce during 2020 and 2021 could be the last opportunity to get the world onto the 1.5 °C pathway.,CON
2374,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/4_p.xml,"This article analyzes the commitments of the Mediterranean Basin countries with the intention of providing a methodology for this analysis, as is explained in Section  2 .",CON
2375,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/3_conclusions/4_p.xml,The main conclusions are summarized below.,CON
2376,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/0_label.xml,3,CON
2377,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/1_title.xml,Conclusion,CON
2378,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/3_p.xml,"In countries with no dedicated structures and laws to address CM and MR, the need for a transformative justice approach is even more necessary.",CON
2379,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/3_p.xml,"For some countries, this may mean creating two separate legal structures or a robust one to handle both MR and CM.",CON
2380,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/3_p.xml,"For example, New Zealand plans to create a new law and funding structure for MR ( Daalder, 2020 ) while also considering “an experimental humanitarian visa” category for climate migrants seeking entrance into their country ( Fiennes, 2019 ).",CON
2381,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/3_p.xml,Australia and New Zealand also have in place international labor migration programs which may be expanded to include climate-related migration.,CON
2382,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/3_p.xml,"In the US, Representative Nydia Velázquez (D-NY) has proposed “The Climate Displaced Person’s Act” (H.R.",CON
2383,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/3_p.xml,"4732) which aims to welcome up to 50,000 CDPs per year to the United States ( Veláquez, 2019 ).",CON
2384,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/3_p.xml,These examples show different institutional arrangements and proposed pathways to achieving climate justice for frontline communities.,CON
2385,/Users/pm286/projects/semanticClimate/climate_justice/PMC7577247/sections/1_body/2_conclusion/3_p.xml,"Should these efforts fail, the world may have to create a new legally-binding multilateral convention with comprehensive rights that supports the migration, relocation, and resettlement of CDPs.",CON
