anchor,a_text,target,t_text
global_monsoon,The  global monsoon  (GM) is a global-scale solstitial mode that domi-nates the annual variation of ,global_monsoon,  Global monsoon The  global monsoon  (GM) is a global-scale solstitial mode that domi-nates the ann
global_warming,Global warming  refers to the increase in global surface temperature relative to a baseline  referen,global_warming,  Global warming Global warming  refers to the increase in global surface temperature relative to a 
global_warming,Global warming  refers to the increase in global surface temperature relative to a baseline  referen,reference_period,"  Reference period A time period of interest, or a period over which some relevant statistics are ca"
global_warming,Global warming  refers to the increase in global surface temperature relative to a baseline  referen,climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
global_warming,Global warming  refers to the increase in global surface temperature relative to a baseline  referen,climate_variability,  Climate variability Deviations of some  climate  variables from a given mean state (including the 
governance,"The structures, processes and actions through which private and public actors interact to address so",institutions,"  Institutions Rules, norms and conventions that guide, constrain or enable human behaviours and pra"
adaptive_governance,"Adjusting to changing conditions, such as  climate change , through  governance  interactions that s",climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
adaptive_governance,"Adjusting to changing conditions, such as  climate change , through  governance  interactions that s",governance,"  Governance The structures, processes and actions through which private and public actors interact "
climate_governance,"The structures, processes and actions through which private and public actors seek to mitigate and a",climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
multi-level_governance,"The dispersion of  governance  across multiple levels of jurisdiction and decision-making, including",governance,"  Governance The structures, processes and actions through which private and public actors interact "
polycentric_governance,Polycentric governance  involves multiple centres of decision-making with overlapping jurisdictions.,polycentric_governance,  Polycentric governance Polycentric governance  involves multiple centres of decision-making with o
polycentric_governance,Polycentric governance  involves multiple centres of decision-making with overlapping jurisdictions.,polycentric_governance,  Polycentric governance See  Governance .
governance_capacity,"The ability of  governance institutions , leaders and non-state and civil society to plan, coordinat",uncertainty,  Uncertainty A state of incomplete knowledge that can result from a lack of information 
governance_capacity,"The ability of  governance institutions , leaders and non-state and civil society to plan, coordinat",impacts,"  Impacts The consequences of realised  risks  on  natural  and  human systems , where  risks  resul"
greenhouse_gases__ghg_,"Gaseous constituents of the  atmosphere , both natural and  anthropogenic , that absorb and emit rad",atmosphere,"  Atmosphere The gaseous envelope surrounding the Earth, divided into five layers: the troposphere, "
greenhouse_gases__ghg_,"Gaseous constituents of the  atmosphere , both natural and  anthropogenic , that absorb and emit rad",anthropogenic,  Anthropogenic Resulting from or produced by human activities.
greenhouse_gases__ghg_,"Gaseous constituents of the  atmosphere , both natural and  anthropogenic , that absorb and emit rad",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
greenhouse_gases__ghg_,"Gaseous constituents of the  atmosphere , both natural and  anthropogenic , that absorb and emit rad",land,"  Land The terrestrial portion of the  biosphere  that comprises the natural resources (soil, near-s"
greenhouse_gases__ghg_,"Gaseous constituents of the  atmosphere , both natural and  anthropogenic , that absorb and emit rad",atmosphere,"  Atmosphere The gaseous envelope surrounding the Earth, divided into five layers: the troposphere, "
greenhouse_gases__ghg_,"Gaseous constituents of the  atmosphere , both natural and  anthropogenic , that absorb and emit rad",carbon_dioxide__co,"  Carbon dioxide (CO 2 ) A naturally occurring gas, CO 2 is also a by-product of burning  fossil fue"
greenhouse_gases__ghg_,"Gaseous constituents of the  atmosphere , both natural and  anthropogenic , that absorb and emit rad",carbon_dioxide__co,  Carbon dioxide (CO 2 ) fertilisation The increase of plant  photosynthesis  and  water-use efficie
greenhouse_gases__ghg_,"Gaseous constituents of the  atmosphere , both natural and  anthropogenic , that absorb and emit rad",methane__ch,  Methane (CH 4 ) One of the six  greenhouse gases (GHGs)  to be mitigated under the Kyoto Protocol.
